name,salary_from,salary_to,salary_currency,area_name,published_at
Senior Data Scientist,,,,Москва,2022-12-16T15:47:27+0300
"Системный администратор Linux (г. Ялта, Республика Крым)",,,,Екатеринбург,2022-12-16T15:39:00+0300
Инженер сервисной службы,,,,Вологда,2022-12-16T14:53:02+0300
"Системный администратор (г. Ялта, Республика Крым)",,,,Севастополь,2022-12-16T15:37:46+0300
Оператор-наладчик станков с ЧПУ (в Ярославскую область),110000.0,120000.0,RUR,Москва,2022-12-16T14:46:40+0300
Инженер по безопасности дорожного движения,40000.0,,RUR,Октябрьский (Республика Башкортостан),2022-12-16T15:27:13+0300
Senior PHP Developer/Веб-программист,,,,Уфа,2022-12-16T13:27:04+0300
Фрезеровщик,,,,Октябрьский (Республика Башкортостан),2022-12-16T14:48:01+0300
Oracle BI разработчик,,,,Минск,2022-12-16T15:55:45+0300
Оператор станков с ПУ,45000.0,50000.0,RUR,Елец,2022-12-16T14:16:25+0300
"Ведущий инженер (направление ""Прикладная безопасность"")",,,,Москва,2022-12-16T14:25:22+0300
Программист 1С удаленно (Аккредитованная компания),120000.0,,RUR,Киров (Кировская область),2022-12-16T14:29:12+0300
Токарь,,,,Октябрьский (Республика Башкортостан),2022-12-16T14:48:08+0300
Консультант по 1С:ЗУП,,,,Саратов,2022-12-16T15:42:40+0300
Директор проектного института,,,,Пермь,2022-12-16T13:39:35+0300
Senior React Native Engineer,,,,Санкт-Петербург,2022-12-16T15:39:14+0300
Middle DevOps engineer,,,,Москва,2022-12-16T15:09:55+0300
Аналитик / Менеджер по планированию,,,,Москва,2022-12-16T13:04:48+0300
Руководитель проекта омниканальных продаж,,,,Санкт-Петербург,2022-12-16T15:05:25+0300
Оператор пульта управления,45000.0,,RUR,Выкса,2022-12-16T14:32:16+0300
Программист 1C,,,,Москва,2022-12-16T14:22:34+0300
Help Desk Specialist,,,,Москва,2022-12-16T14:57:06+0300
Ведущий разработчик 1C (СЭД),,,,Москва,2022-12-16T13:00:17+0300
Middle DevOps engineer,,,,Москва,2022-12-16T15:10:09+0300
Консультант поддержки 1C ERP (2 линия),,,,Йошкар-Ола,2022-12-16T13:32:48+0300
Главный специалист отдела системного программного обеспечения (Linux),,,,Минск,2022-12-16T13:12:34+0300
"Системный администратор Linux (г. Ялта, Республика Крым)",,,,Сочи,2022-12-16T15:36:57+0300
Инженер по эксплуатации телекоммуникационного оборудования,,73500.0,RUR,Санкт-Петербург,2022-12-16T14:00:07+0300
Ведущий программист в отдел перспективных технологий,,,,Москва,2022-12-16T13:47:45+0300
Преподаватель курсов LINUX,,,,Москва,2022-12-16T13:54:40+0300
Разработчик 1С: Документооборот,,,,Москва,2022-12-16T14:22:28+0300
Оператор станков с ЧПУ,,,,Октябрьский (Республика Башкортостан),2022-12-16T14:47:56+0300
Senior PHP Developer/Веб-программист,,,,Оренбург,2022-12-16T13:27:12+0300
Плавильщик,45000.0,80000.0,RUR,Бобруйск,2022-12-16T13:27:52+0300
Ассистент/Супервайзер группы актуарных расчётов (департамент консалтинга),,,,Москва,2022-12-16T13:55:33+0300
Программист 1С,,,,Краснодар,2022-12-16T15:00:08+0300
Инженер-программист (Visual FoxPro),1500.0,2000.0,BYR,Минск,2022-12-16T13:14:46+0300
Senior Python Developer (UserBox),,,,Москва,2022-12-16T13:10:59+0300
C++ Team Lead,,,,Санкт-Петербург,2022-12-16T13:41:23+0300
Ведущий инженер данных,,,,Москва,2022-12-16T15:09:26+0300
Аналитик внедрения 1С: ЗУП,,,,Ижевск,2022-12-16T15:44:38+0300
QA Engineer (Senior),,,,Москва,2022-12-16T15:10:05+0300
Разработчик 1С,,,,Москва,2022-12-16T13:11:46+0300
Senior Level Designer,,,,Москва,2022-12-16T15:29:21+0300
Senior C++ Developer,,,,Санкт-Петербург,2022-12-16T13:41:23+0300
Системный архитектор,,,,Минск,2022-12-16T15:55:01+0300
Middle+ / Senior Angular-разработчик (удаленно),,,,Сербия,2022-12-16T15:20:22+0300
Middle+ / Senior Angular-разработчик (удаленно),,,,Сербия,2022-12-16T15:15:49+0300
Erlang developer,,,,Тбилиси,2022-12-16T13:16:10+0300
Erlang developer,,,,Баку,2022-12-16T13:16:20+0300
Frontend-разработчик,100000.0,,RUR,Ростов-на-Дону,2022-12-16T17:10:48+0300
Trainee Python Developer,,,,Минск,2022-12-16T17:01:02+0300
Рерайтер,,50000.0,RUR,Москва,2022-12-16T16:00:11+0300
Программист,30000.0,70000.0,RUR,Зеленодольск (Республика Татарстан),2022-12-16T16:22:35+0300
Иллюстратор для игры-раскраски,,110000.0,RUR,Москва,2022-12-16T16:22:39+0300
QA инженер (GameDev),,,,Великий Новгород,2022-12-16T16:53:43+0300
HTML-верстальщик,,,,Москва,2022-12-16T16:01:25+0300
2D Artist,,,,Минск,2022-12-16T16:30:48+0300
Junior/Middle Unity (C#) разработчик,,,,Нижний Новгород,2022-12-16T16:58:45+0300
Бизнес-аналитик,,,,Санкт-Петербург,2022-12-16T16:46:29+0300
Руководитель отдела 1С,,350000.0,RUR,Москва,2022-12-16T16:34:28+0300
Младший специалист поддержки пользователей,,,,Москва,2022-12-16T17:33:26+0300
Специалист службы технической поддержки,,,,Уфа,2022-12-16T16:18:17+0300
Дизайнер,35000.0,,RUR,Курск,2022-12-16T16:36:56+0300
Разработчик Python,,,,Москва,2022-12-16T18:04:56+0300
Front-end developer,,,,Москва,2022-12-16T16:44:02+0300
Коммерческий директор,120000.0,,RUR,Ставрополь,2022-12-16T16:17:23+0300
Web-программист / Web-разработчик,800.0,,USD,Минск,2022-12-16T17:05:52+0300
Бизнес-аналитик,,,,Москва,2022-12-16T16:46:29+0300
Руководитель проектов «Шоколадница»,,,,Москва,2022-12-16T17:41:04+0300
Дизайнер,900.0,,BYR,Гродно,2022-12-16T17:05:23+0300
Коммерческий директор,120000.0,,RUR,Краснодар,2022-12-16T16:17:23+0300
Инженер-математик,150000.0,200000.0,RUR,Москва,2022-12-16T18:49:14+0300
Системный аналитик (Ереван),,,,Москва,2022-12-16T16:29:25+0300
Инженер службы технической поддержки,80000.0,110000.0,RUR,Москва,2022-12-16T18:19:28+0300
Инженер службы поддержки пользователей,80000.0,85000.0,RUR,Санкт-Петербург,2022-12-16T17:25:12+0300
Web-дизайнер,60000.0,80000.0,RUR,Москва,2022-12-16T18:39:26+0300
Product Manager,,350000.0,RUR,Москва,2022-12-16T16:20:40+0300
"Журналист (связи с общественностью, PR, SMM)",,36000.0,RUR,Самара,2022-12-16T18:10:14+0300
Менеджер по продажам (Системы вентиляции и кондиционирования),100000.0,,RUR,Санкт-Петербург,2022-12-16T17:42:57+0300
Графический дизайнер,50000.0,50000.0,RUR,Санкт-Петербург,2022-12-16T17:31:53+0300
Pазработчик мобильных приложений под Android или iOS,1800.0,,USD,Ташкент,2022-12-16T18:05:21+0300
Инженер технической поддержки,,,,Пенза,2022-12-16T16:51:58+0300
Ведущий системный администратор / IT специалист,70000.0,80000.0,RUR,Москва,2022-12-16T16:29:59+0300
Junior product manager,,,,Москва,2022-12-16T18:19:44+0300
QA инженер в Сбер ID,130000.0,,RUR,Нижний Новгород,2022-12-16T16:04:04+0300
"Backend-разработчик сайтов (программист PHP, SQL)",800.0,1800.0,BYR,Могилев,2022-12-16T16:07:01+0300
Начинающий программист,30000.0,70000.0,RUR,Ярославль,2022-12-16T17:04:48+0300
Системный администратор,35000.0,35000.0,RUR,Ростов-на-Дону,2022-12-16T16:30:20+0300
Системный администратор,,,,Иваново (Ивановская область),2022-12-16T18:14:32+0300
Специалист по видеонаблюдению,1100.0,,BYR,Минск,2022-12-16T16:29:03+0300
Руководитель транспортного подразделения,,,,Пермь,2022-12-16T18:02:52+0300
Junior Аккаунт-менеджер,35000.0,,RUR,Москва,2022-12-16T18:05:53+0300
Руководитель проектного офиса,200000.0,200000.0,RUR,Москва,2022-12-16T16:20:44+0300
Оператор лазерной резки,100000.0,,RUR,Санкт-Петербург,2022-12-16T17:16:43+0300
Project Manager (Railways),,,,Москва,2022-12-16T17:17:03+0300
Инженер-механик по ремонту и обслуживанию спецтехники,80000.0,110000.0,RUR,Краснодар,2022-12-16T16:34:59+0300
Механик/начальник гаража,40000.0,55000.0,RUR,Екатеринбург,2022-12-16T16:30:20+0300
Системный администратор (разъездной),50000.0,,RUR,Ростов-на-Дону,2022-12-16T17:31:39+0300
Начинающий специалист иб,30000.0,39000.0,RUR,Казань,2022-12-16T16:48:58+0300
Level Designer/ Дизайнер уровней (Junior) (Match-3 game) Иваново,,,,Иваново (Ивановская область),2022-12-16T16:48:17+0300
"Специалист технической поддержки, Ozon Tech, Москва",,,,Москва,2022-12-16T16:54:00+0300
Резчик бумаги и картона 4 разряда,52000.0,52000.0,RUR,Полотняный Завод,2022-12-16T17:05:40+0300
Менеджер проектов (Ozon Global),,,,Москва,2022-12-16T17:16:13+0300
